Y,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
10389.74536,1784.428078,793.0696657,1315.428831,1973.273926,1008.488061,1,1,1,0,0,1,0,1,0,1
10064.79255,1724.071075,1531.840976,1797.512222,1793.558764,1896.040283,1,1,0,1,1,1,0,1,0,1
8729.940844,1553.840141,1791.393925,1753.57957,1856.552726,841.0872986,0,0,1,1,0,1,1,0,1,1
10833.04229,1050.128941,902.2827047,1592.385933,1492.040438,1853.400247,0,1,1,0,0,1,1,0,1,1
10725.55938,1810.632166,534.0887168,1397.819566,1997.539917,1513.609691,1,1,1,1,0,1,0,1,1,1
8316.692719,1314.731819,779.0470074,555.6907756,986.2508452,1730.650037,0,0,1,0,1,1,0,0,0,1
8596.37746,1366.527061,781.474606,1510.403237,1308.756411,1096.022491,1,0,1,1,0,1,0,1,1,0
10426.51675,1850.349775,1745.542124,931.4442459,1550.348989,1394.227299,0,1,1,1,1,1,0,0,0,0
9497.575527,1587.384121,1764.139872,1174.026091,1718.925733,1109.85001,0,1,1,1,0,0,1,1,0,0
8502.466479,847.4507382,1335.978432,575.070854,1562.964248,984.5329201,1,1,1,0,1,0,1,1,0,1
6664.137167,1926.451005,1032.592816,526.1849726,1443.252101,572.176352,0,1,1,0,0,0,1,1,0,1
12562.13713,1125.053154,1994.399539,808.4602994,1358.818829,1845.425186,1,1,1,0,1,1,1,0,1,0
11580.12126,1823.674582,1745.676224,644.1375801,1980.002261,1566.655966,0,1,1,0,0,1,0,1,0,0
11447.56254,1836.666619,1264.059834,1330.704199,883.0631478,1342.494079,0,1,1,0,0,1,1,0,1,1
10476.09576,768.3670847,1062.398793,1513.85639,916.1830919,971.0060689,0,1,1,0,0,1,1,0,0,0
8065.933024,1181.124031,1377.398599,1420.561869,1570.47486,1942.588451,0,1,1,0,1,0,1,0,1,1
10274.94344,1159.077954,1671.922383,769.4986884,1634.680641,1567.25787,0,1,1,0,1,1,1,1,0,0
12843.23967,828.3372294,1853.975275,942.2480284,1296.771512,1344.974513,1,1,1,0,1,1,1,0,0,0
8104.057047,1531.098033,502.8498485,654.9159137,624.0430862,1752.450472,0,1,1,1,1,0,1,1,1,0
10199.4889,799.435967,1225.949229,542.1468121,1197.110777,1297.633591,1,1,0,1,0,1,1,1,1,0
7588.433009,617.3365341,830.192094,1464.217037,1635.607422,917.5341356,1,1,1,0,0,0,1,0,1,0
8730.834311,778.537109,997.9482808,1894.497765,1527.409102,884.6554453,0,1,0,1,1,1,1,1,1,0
7475.922835,1338.574654,1037.37848,1164.008798,1573.951134,1850.475157,1,1,1,0,0,0,0,0,1,1
11563.28238,1394.137291,1388.459498,560.102838,1507.852572,842.0062719,0,1,1,1,0,1,1,0,1,1
7763.092082,991.4058463,1883.465411,634.4429465,1577.947784,1139.607003,1,1,1,0,0,0,1,1,0,1
8864.889747,1954.692253,1464.768775,1133.16962,844.6333574,1642.582845,0,1,1,1,0,1,0,0,1,0
8218.003331,804.4138759,1164.703571,1334.028507,1671.231317,626.0438395,1,1,1,0,0,0,1,0,0,1
10358.45974,1833.720275,1927.157366,883.2472049,945.7149815,1905.267049,1,1,1,1,0,1,0,1,1,0
5494.90558,1457.931548,876.3678061,572.6056431,650.6678353,1807.037639,1,0,1,0,0,1,0,1,1,1
8197.494281,1056.643483,824.755213,1869.562734,1511.927451,698.8972045,0,0,1,0,0,1,0,0,0,1
11265.25906,1234.839609,1775.689721,918.2782311,1655.080475,757.3290336,1,1,1,1,0,1,0,1,1,1
9827.323039,584.9579228,1153.207872,1121.614894,909.2314708,1164.535458,1,0,0,0,1,1,1,1,1,1
4231.729014,1048.706552,1193.698001,1203.709473,1739.977497,1125.506827,1,0,0,1,1,0,0,1,0,1
10388.82862,1746.392606,958.7338548,1395.800467,626.9999349,646.4192019,0,1,1,1,0,1,0,1,0,0
7523.300198,1866.398507,757.1250907,1374.883034,1360.163565,1533.120024,0,1,1,1,1,0,0,1,1,1
10627.48928,1249.614976,663.001796,506.8627007,1205.779834,574.0862892,1,1,0,0,1,1,1,0,1,1
7591.06062,1184.454106,1997.75182,1058.349771,1020.225859,1479.764422,1,1,1,0,1,0,0,0,0,1
11725.30091,1613.406381,1991.073406,1467.131501,980.8334337,907.0495877,1,1,1,0,1,1,0,0,1,1
13788.56097,955.243074,709.6060696,1133.164514,1886.009305,1471.005271,0,1,1,1,1,1,1,1,0,1
10572.23753,1347.889419,1325.138301,1647.400505,994.1735623,961.5302543,1,1,0,1,0,1,1,1,1,0
11265.67639,1846.09066,1657.889868,647.5647695,1944.707799,1057.856748,0,1,1,0,0,1,1,1,0,1
7806.235051,1634.280665,1934.492102,1180.331615,1627.101237,1401.664099,1,1,1,1,1,0,1,1,0,1
9582.526631,1221.547773,1122.942797,1504.188756,1097.541095,568.2825375,0,1,1,1,0,1,1,1,0,0
9342.168918,797.7200772,1947.927689,843.3630042,1895.823063,666.4179213,0,1,0,1,1,1,0,1,1,1
6437.256896,602.8488461,514.2410882,507.2282086,708.7196523,818.493778,0,0,1,1,0,1,0,1,1,1
7872.974726,1450.22543,1666.014487,876.8044243,1274.856148,1088.926855,0,1,1,0,1,1,0,1,1,1
12704.44829,1207.394936,1065.768892,1485.274829,586.6526623,619.1452192,0,1,1,0,0,1,1,0,0,1
9244.744304,1396.2043,1861.729324,1662.009173,1550.854672,854.4182451,1,1,1,0,1,0,1,1,0,1
7734.343791,761.9316155,1737.213138,1486.70866,1796.114762,1783.615412,0,1,1,0,1,0,1,1,1,1
10874.43366,736.2716284,1226.000549,1766.54644,1999.664296,1651.794003,1,1,0,1,0,1,0,1,0,1
10596.74396,1093.220963,596.7688528,1170.921088,1969.530514,1622.660664,0,1,0,0,0,1,0,1,1,1
7540.984473,759.3615801,1377.250197,1308.333089,1230.779582,1855.889415,0,1,1,0,1,0,0,1,0,1
12797.56329,1229.25061,867.0987875,989.2325896,1394.612116,1485.518719,0,1,1,0,0,1,1,0,1,0
11302.16614,1080.971968,1117.876919,1386.879816,1612.667295,1393.074211,0,1,1,0,1,1,0,1,0,1
10099.04747,824.3863481,1007.135661,799.0307708,1767.734056,1568.363849,0,1,1,1,0,1,1,1,1,1
10282.36619,637.545743,1793.267264,753.5518711,1060.266866,1536.015742,1,1,1,1,1,1,0,1,0,1
10065.72174,1978.062631,1135.284778,1811.700011,1671.829393,724.2211457,0,1,1,1,1,1,0,1,0,1
13281.48035,884.3947063,999.857109,1038.442708,1756.711909,1073.282811,1,1,1,1,0,1,1,1,1,1
8431.162919,1958.017934,889.8396294,866.2874863,556.6413498,527.3106884,0,1,1,1,0,1,0,1,1,1
8879.810475,1321.63591,1121.599825,1328.509048,1829.310192,1186.732213,1,1,1,1,0,1,0,1,1,0
8491.895929,1155.219423,1125.62182,1498.250964,972.3742612,1915.892847,0,1,1,0,0,0,1,0,1,0
8122.554577,816.8843834,1063.237291,1253.095557,524.959209,531.1757642,0,1,0,1,1,0,0,0,1,0
9044.059091,925.8365958,1708.578159,559.3641524,1444.012973,1189.774972,1,1,1,0,0,0,1,1,1,1
8255.425908,903.6359256,1801.410324,1552.492339,1615.524092,1623.744431,1,1,0,0,1,1,0,1,0,1
6302.788541,1182.164329,1610.918673,1288.414757,1604.591358,1551.248476,0,1,1,0,0,0,0,0,0,1
2949.635274,1648.155678,1916.135596,687.7886214,1925.667681,1740.478366,0,0,1,0,0,0,0,0,0,1
12404.17488,716.7448691,1977.865105,1232.210894,1045.184196,1031.479832,1,1,1,0,1,1,1,1,0,1
13045.48771,519.2641616,1650.792643,762.8750798,1171.992594,1065.578251,1,1,1,0,0,1,1,1,1,0
6076.823254,1082.526652,1056.355436,656.36586,1799.37235,1122.581704,1,0,1,0,1,0,1,1,0,1
6933.85623,667.9896315,1482.026758,1141.90088,1605.262188,1180.893798,1,1,0,0,0,0,1,1,1,0
13177.37162,1279.68541,651.4311455,1131.000617,1509.870524,1586.348474,1,1,0,0,0,1,1,0,0,0
7318.660945,620.0695046,1839.324819,1629.454606,1072.188006,1816.019755,0,1,1,1,0,1,0,0,0,0
4369.611586,861.7226131,1175.749887,1782.807686,1350.430965,1352.236146,0,1,1,0,1,0,0,0,1,1
14202.37726,1095.123225,958.5054955,1650.217955,1504.80704,610.5478442,0,1,1,0,1,1,1,0,0,0
6376.450344,501.2144005,1967.316461,940.3634905,1421.525698,789.1770089,1,1,1,0,1,0,0,1,1,1
8372.760943,1146.999076,1511.010671,1089.996417,840.0643903,846.2421421,0,1,1,0,1,0,1,1,0,0
11936.44206,1367.444615,1482.726863,1204.5916,913.1151813,1421.442032,1,1,1,0,0,0,1,1,0,1
10071.89479,1608.893679,522.2116299,767.1911134,1988.120596,567.6876319,0,1,1,0,0,1,0,1,0,1
13762.60294,1448.668772,1352.136552,1919.466724,1831.855297,1238.043348,0,1,1,0,1,1,1,1,1,0
7702.601535,1831.825753,991.908289,1333.948198,1082.130062,1779.016881,0,1,0,1,0,1,1,1,0,0
13195.83037,1158.818376,1917.949658,1695.901732,1909.457865,1091.426012,1,1,1,0,0,1,1,1,0,1
11053.5329,778.6044562,1450.95383,964.5292762,651.6208349,1531.108334,1,1,1,0,0,0,1,0,0,0
9957.811013,827.3657756,1021.396281,994.7783683,883.5148024,1587.953466,0,1,1,1,1,1,0,1,0,1
9477.927747,1274.151213,690.8317604,1583.788932,1690.055005,647.3947174,1,1,1,0,0,0,0,1,0,1
10460.0802,1352.107829,1513.985056,1251.589793,1670.318664,1342.920997,0,1,1,0,0,1,1,1,0,1
6755.026588,956.5480088,944.6188525,1182.108673,1422.945779,1433.612737,0,1,1,0,0,0,1,1,0,1
6272.16584,1500.012408,687.6602515,1136.192854,1552.647769,771.0885367,1,0,1,0,0,0,1,1,1,1
7255.535253,1497.408666,1211.519244,1418.840721,1269.338102,1835.053807,0,0,1,0,1,0,0,1,0,1
4007.612347,746.225166,1776.425559,1173.647878,699.2574594,1731.509429,0,0,1,0,0,0,1,1,0,1
8884.919362,795.2780492,592.5444801,816.8632205,805.2443884,677.8030538,0,1,1,0,0,0,1,0,1,0
14075.78361,1732.830846,784.7368965,1110.159209,687.5315998,594.781587,0,1,1,0,0,1,1,0,1,0
10276.33414,1976.465239,797.5238775,780.4742346,935.3175226,1864.833283,1,1,1,1,0,1,0,0,1,1
6366.9088,1272.816316,954.6101149,1703.580997,1827.086056,788.1002169,1,1,1,0,0,1,0,0,0,1
9111.905816,1438.701566,816.1181067,1249.013889,722.9057506,1123.406546,1,1,1,0,1,0,1,1,0,1
9473.707848,1006.856362,641.4323288,974.2833211,1966.872515,1436.993056,1,1,1,0,0,1,0,1,0,1
10952.63358,1398.006099,620.9204372,652.6939089,1952.296816,1823.669954,0,1,1,1,0,1,1,0,0,1
12232.23109,778.5982278,1207.619568,799.7292425,945.8807735,525.0550687,0,1,1,1,1,1,1,0,0,1
8050.983899,1921.535961,979.343776,1574.151173,1017.014394,616.7099086,0,1,1,0,1,0,0,1,1,1
8447.395195,1370.714763,1785.741978,1049.351154,864.5334026,1733.235419,0,1,1,0,1,1,1,1,1,1
8279.283956,1481.998362,1521.367171,1249.782911,580.2264852,1763.86905,1,1,1,1,0,0,0,1,1,1
5427.744058,1927.604983,829.5096265,1856.056175,1061.837383,995.1259396,0,0,1,0,0,0,0,1,0,1
10970.4662,1446.218365,973.2864725,825.3857637,1375.154983,1745.610265,0,1,1,1,1,1,0,1,0,1
8727.284308,1136.801823,1387.285107,929.7773424,999.9933034,1950.655675,0,1,1,1,0,0,1,1,1,0
5588.465729,1383.099651,509.6303381,517.952326,647.3467122,1051.564668,0,0,1,0,0,0,0,1,0,1
9435.256976,1707.240257,1581.770331,1219.011479,1044.703505,1648.291275,0,1,0,1,0,1,1,1,0,1
10417.64762,834.6527329,672.7686023,1968.398681,1337.955833,1734.711234,0,1,1,0,0,1,1,1,1,0
9578.468751,851.66441,1630.659006,1836.708637,1164.296583,925.502805,0,1,1,1,1,0,1,1,0,1
14882.26602,1339.927184,867.4912421,1365.556738,1472.245079,819.9408822,0,1,1,0,0,1,1,1,0,0
9188.343459,1255.005536,1687.907604,550.2165906,1011.775007,915.1761432,0,1,1,1,1,0,0,0,1,1
10800.94754,846.8810286,664.8428108,606.6561639,1942.890045,994.6418512,0,1,0,0,0,1,1,1,1,1
8887.266759,1220.867998,654.547615,1727.391461,971.5186554,591.7511592,0,1,0,0,0,0,1,1,1,1
7852.63532,1091.777324,734.3109326,1389.689541,1937.533313,967.103058,1,1,0,0,0,0,0,1,0,1
9464.270682,1202.868124,1794.430114,1161.152548,1379.391997,1798.91336,0,1,1,0,1,1,1,1,0,1
9605.629802,567.8262889,828.3947069,898.0347443,814.8033828,1186.607149,1,1,0,0,1,1,1,0,0,1
3750.085655,570.7909855,1949.034621,1258.670858,771.9799011,600.1457697,0,0,0,1,0,0,0,1,0,1
11587.22535,588.4519852,1482.937898,558.4614846,1808.968337,1194.633084,1,1,1,0,1,1,0,1,0,1
7431.390959,1063.705069,1271.516304,538.9568274,731.4434049,942.9270149,1,1,1,0,0,0,1,0,1,0
13846.74231,1402.933237,1037.15434,1407.900909,1490.111388,1413.344202,1,1,1,0,1,1,1,1,1,1
6842.968239,1681.738657,788.4689752,1409.201562,1908.447175,1309.879355,1,1,1,0,1,0,0,1,1,1
7417.877604,1388.28127,847.078838,1201.989223,1227.177496,867.0345189,0,1,1,0,0,0,0,1,1,1
7500.174735,1491.293921,1359.752038,517.1700817,988.4528226,1292.030269,1,1,1,0,0,0,0,0,1,1
11532.33127,792.5168921,1536.946147,1643.011687,1970.288263,1786.693719,1,1,0,0,0,1,1,1,1,1
10632.85497,1779.57616,1596.554274,842.8865488,548.0340691,599.9399817,0,1,1,1,1,1,1,1,1,0
10913.86457,793.1914142,1515.430255,1213.616042,1606.657094,1962.044698,0,1,0,0,0,1,1,0,1,1
13767.63348,1708.687298,1800.293042,687.4968575,862.4751453,848.9155736,0,1,1,1,1,1,1,1,0,0
7224.078559,607.2228298,1764.120663,1620.395665,1301.064818,1212.749034,1,0,1,1,1,1,1,1,0,1
7673.955649,1593.648097,730.1407835,1981.033707,1987.63441,1149.956174,0,1,1,1,1,0,1,1,1,0
8389.18719,1971.906536,1848.919675,954.3118648,1555.676712,1654.972716,0,1,1,0,0,1,0,1,0,1
12918.14826,1053.136155,1769.704299,860.8734848,843.0870817,1257.146045,0,1,1,0,0,1,1,1,1,1
10247.8133,1145.128734,648.0970479,1423.144802,1810.025752,1267.234101,0,1,1,1,1,0,1,1,1,0
9407.425861,954.7608296,961.3307776,1532.849037,1057.14737,792.7378576,1,1,1,1,0,1,0,1,1,0
10508.87198,972.204469,531.2895743,1682.839239,713.7554218,1018.113056,0,1,1,0,1,0,1,1,1,1
9689.39887,1193.829874,1117.588989,1737.252925,644.8171565,1907.256811,1,1,1,0,1,1,1,0,1,1
6794.534532,826.439086,728.5998107,602.1055522,1999.645453,1093.668806,0,0,1,0,0,1,0,1,1,1
8762.42404,869.3719718,1489.525916,1605.892524,1711.317315,641.9475292,0,1,1,0,0,1,1,1,0,1
10858.17718,1096.545723,1025.809926,1331.381453,1727.86929,571.9574335,1,1,1,1,0,1,0,0,1,1
7953.002478,1769.224601,778.2966294,1397.83046,1459.072646,1081.270288,0,1,1,1,0,1,0,0,0,1
8586.611292,1914.953798,659.5672501,1703.377598,1799.523651,1738.817189,1,0,1,0,1,1,0,0,0,0
6322.712424,1093.357194,1261.786643,623.9036766,1274.616945,1263.020258,1,1,1,1,0,0,0,1,0,1
4976.605151,1941.394968,1176.235536,1784.404651,1809.5375,645.5266259,0,1,1,1,0,0,0,1,0,1
8196.927273,590.923624,632.0089141,1187.396261,1809.366865,1731.556201,0,0,1,0,0,1,0,1,1,0
7074.341133,1827.534935,1137.680385,829.7005512,1275.878528,1450.430522,0,1,0,0,1,0,0,0,1,0
7833.198218,977.823428,1172.911733,1290.673308,1493.846465,619.1918617,1,1,1,0,0,0,0,0,0,0
10200.24026,884.7437236,1764.410389,1304.436189,1813.149147,1795.577705,0,1,1,1,0,0,1,1,1,0
9209.652532,501.1648579,772.4850355,1635.788431,966.9123135,825.274892,1,0,1,0,0,1,0,0,0,1
7801.838373,1051.615357,1060.892822,1366.139152,1408.69384,837.0680388,1,1,1,0,1,0,0,1,1,1
9243.717254,1958.462282,1515.531722,599.2208148,918.0307176,503.0608751,0,1,1,1,0,1,0,1,0,0
11755.32731,971.5952576,1075.313824,1070.888542,934.9700009,627.3410103,0,1,1,0,1,1,1,0,0,0
10609.06544,995.1175965,648.6607725,1418.409287,997.1593097,1680.251218,0,1,1,1,0,1,1,1,1,1
7627.352843,1957.772368,1195.000919,591.2075421,1288.852188,544.3568922,1,1,0,1,1,0,0,1,1,0
8366.421257,1900.188371,1526.368607,1547.668489,1506.108188,1107.293437,1,1,1,0,1,1,0,1,1,1
10600.87198,714.8534211,1605.536311,776.5522897,768.4510092,1920.956793,1,1,1,0,1,1,0,1,1,1
8716.55821,827.9626237,1540.755237,1248.941065,1450.249721,1115.953627,0,1,1,1,0,1,0,1,0,1
8496.502803,919.0804801,971.903513,1313.260826,1467.669931,521.179146,0,1,1,0,1,1,1,1,0,1
8941.467644,1840.884331,1244.662321,1303.042708,1300.283124,536.1697538,1,1,1,1,0,1,0,0,0,1
8024.697451,1200.224488,1092.738599,658.2465171,1008.883186,618.1138721,1,1,0,1,1,1,0,1,0,1
12722.6615,1769.403292,1370.234312,1910.476741,1239.802144,1218.654421,1,1,1,0,0,1,0,1,1,0
12206.44557,1639.388592,547.2942167,655.6522468,1763.341751,1860.841641,1,1,1,0,0,1,1,1,1,1
6713.435136,765.5638417,1503.965269,1317.765512,1509.750817,1283.424796,0,1,1,1,1,0,0,1,0,0
6692.199993,1985.504632,1494.926919,1530.460906,736.7343098,1967.104386,1,0,1,1,0,1,0,0,0,0
10977.56597,1591.366532,1083.430657,1667.410328,508.6193974,876.6507411,1,1,1,1,1,0,1,0,0,1
10358.46513,786.5311539,1458.604642,1807.323692,1065.896175,1389.016151,1,0,1,1,1,1,1,1,0,0
8877.548796,1457.200322,545.5246349,1754.026868,698.5389885,941.1549681,0,1,1,0,1,1,0,0,0,0
8673.576913,1588.308548,1105.094939,1799.334326,786.4774186,1815.910781,0,1,0,1,0,1,0,0,0,1
7375.494218,1882.909266,1619.583682,752.2772916,1279.81074,1229.513334,0,1,1,0,1,0,1,0,0,1
8143.329088,1445.829158,736.877325,1966.362327,1250.880295,1056.963497,0,1,1,1,0,0,0,0,0,1
7663.976596,1142.925087,1065.986862,1742.069872,588.0331404,897.6884481,0,1,0,0,0,1,1,1,1,0
6915.769748,870.6061693,859.6922755,1715.152288,1319.918746,685.8921816,1,1,0,1,1,0,1,1,0,1
4716.311184,1890.457086,890.3577355,1034.758318,1584.04587,545.0959924,0,0,1,0,1,0,1,0,1,1
10003.94119,1585.582772,570.2959835,1754.982396,615.2382717,803.398305,1,1,1,0,0,1,0,0,0,1
10187.79533,794.0439198,988.835294,612.6180887,940.6683462,1864.432166,0,1,1,0,1,1,1,1,1,1
8920.067556,1893.661759,1690.687013,1394.706074,874.2887665,803.0658193,0,1,1,0,1,0,1,1,1,1
7669.177848,1170.788169,1908.968271,1014.617182,871.2066622,1352.536833,1,1,1,1,0,0,1,0,1,1
9281.330378,1579.46861,1725.803339,1256.152174,983.8069386,552.7205735,0,0,1,0,0,0,0,0,1,1
11410.03973,1321.079612,1292.4885,1056.705097,1730.081937,1520.976622,1,1,1,0,0,1,1,1,0,1
7339.702761,730.5524261,1149.490488,762.599949,1787.568525,1996.332941,0,1,0,1,0,1,0,0,1,1
6512.106845,1197.315437,893.7515607,757.373883,1095.920118,1542.166417,1,1,1,0,1,0,1,1,1,0
9553.181889,1473.461344,1194.107385,1632.247814,1806.157968,761.047995,1,1,1,0,0,1,0,1,0,1
7967.191597,1511.749891,1192.132568,1898.129437,781.2698536,1667.974882,1,1,1,0,0,1,0,0,0,1
8027.708441,1483.676341,1065.953616,1602.676652,932.2906759,1078.516554,1,0,1,0,0,1,0,0,0,1
10853.7835,632.3646693,1100.672645,1233.797492,1531.778118,1190.039811,0,1,1,1,0,1,0,1,1,1
6570.554384,804.7536535,1099.60739,1975.871976,1546.285934,724.685301,1,1,0,1,0,0,1,0,1,1
4839.615448,1633.09249,1798.353369,700.4446334,1526.973911,1750.015043,0,0,0,0,1,0,0,0,0,1
11705.04499,1199.670443,1859.838451,1776.551319,1277.805141,925.5503594,1,1,0,1,0,1,1,0,0,0
14658.85117,1292.79774,814.3353224,1635.482311,1591.478086,1158.800952,1,1,1,0,1,1,1,1,1,1
7161.815471,1762.939388,1375.043339,695.4026179,1317.345804,1242.676353,1,0,1,0,0,0,1,0,1,1
12831.1948,505.3076966,1054.712045,597.7737434,996.6484341,1471.981306,1,1,1,0,0,1,1,1,0,1
5856.752468,969.9808332,1669.934623,1341.10466,604.7298206,1872.623138,0,1,1,1,0,1,0,1,0,1
13103.81963,932.9752043,1453.890211,1167.056804,923.2033382,739.4759682,0,1,1,1,0,1,1,0,0,0
12238.01695,1356.618972,1014.247767,1021.671497,1905.298301,1852.396479,0,1,1,0,0,1,1,0,1,1
6169.671493,586.2036165,937.0840335,1912.198287,1715.488125,1194.370445,0,1,0,0,1,0,0,0,1,0
10960.23313,1080.037788,968.0128675,1734.51579,1780.231661,1439.199958,1,1,0,0,0,1,1,0,1,1
8968.637369,1597.011205,1475.799089,973.67097,1060.680026,1204.712744,0,1,1,0,1,1,0,1,0,1
13253.83635,1433.728706,1647.894568,1703.676017,1345.353785,963.4281219,1,1,1,1,0,1,1,0,1,0
14553.35987,956.0139388,1399.128638,779.2830411,1036.349469,791.9611454,1,1,1,0,1,1,1,0,0,0
6431.472922,1740.905766,1149.804275,570.3821428,1966.136716,1743.838646,1,1,1,0,0,0,1,0,1,1
7277.450261,1865.488249,1136.781406,1263.462174,517.2108279,917.7238848,1,1,1,1,1,0,0,1,1,1
9131.444015,1612.419319,1004.17595,1248.189515,1250.82825,1647.401662,1,1,1,0,0,1,0,0,0,1
6812.172095,648.8050837,614.6352143,1423.169947,536.0314349,1635.86296,0,0,1,1,0,1,0,0,1,0
7622.568876,1350.41818,1617.872868,734.3002718,1433.039606,1290.521611,1,0,1,0,1,1,0,0,1,1
9945.942612,1445.608021,1212.074591,539.4420617,1445.601547,576.7208044,0,1,1,0,0,1,1,1,1,1
8939.705074,1403.039162,770.9108854,953.3915105,1028.230642,1336.207995,1,1,1,0,1,0,1,1,1,1
11470.4439,1468.957092,1029.438969,1200.67766,1283.933785,1613.487004,1,1,1,1,0,1,0,0,1,1
9550.09737,1296.625035,1852.649166,1418.23893,701.6327699,959.8842103,1,1,1,0,0,1,0,1,1,1
8143.475985,1292.865355,954.4821267,709.2093031,1004.817026,1322.057346,0,1,1,0,0,0,0,0,0,1
9791.812985,1429.887732,1346.051094,526.9168441,666.3070444,1802.456437,0,1,1,0,0,1,0,0,0,0
6953.128991,1010.991289,1237.134726,1513.318973,1355.649774,602.0057625,1,1,0,0,1,0,1,0,0,1
10153.57173,1652.065811,956.260995,1957.481277,1084.081419,1272.586323,0,1,1,1,1,1,1,0,1,1
12952.64858,1713.718426,677.5959464,1524.228713,1820.463405,830.6256053,0,1,1,1,0,1,1,0,1,0
9192.996681,741.3484525,699.09563,816.5655767,1367.748595,1299.32237,0,1,1,0,1,1,1,0,0,1
10571.32446,1179.12882,1602.480135,1079.197945,1014.291454,785.738988,0,1,1,0,0,1,0,1,0,1
12392.77893,650.9910467,1141.407722,1728.264045,577.1975856,1772.786629,1,1,0,1,0,1,1,1,0,0
8126.398467,584.0879494,690.805026,1413.581962,1242.779774,1637.849034,0,1,1,0,0,0,1,1,0,1
8841.100017,743.9967641,1424.139123,634.4537239,1409.821738,1175.788475,0,1,1,0,0,0,1,0,0,1
8981.366973,1579.905283,842.9344546,1065.623143,1980.126851,1791.717113,0,1,1,1,0,0,1,1,1,1
10528.90638,1807.667952,642.4700926,1846.559868,1464.917273,1841.367704,0,1,1,1,1,1,0,0,0,1
12332.49818,990.4006099,627.7129401,554.6647731,1165.435373,1024.001272,1,1,1,1,0,1,1,0,0,1
6300.013382,1495.737532,1042.33667,1363.589701,665.4188397,566.9572388,1,0,1,1,0,1,0,1,0,1
11186.08443,574.4683443,964.9974342,596.2881238,844.4271762,1833.587113,1,1,1,0,1,0,1,1,0,0
10115.35596,1206.773733,753.3285248,1677.555437,506.4623757,1198.255041,1,1,1,0,0,1,0,1,1,1
10404.20994,1324.822656,1954.022185,1160.314432,1399.701826,587.7534827,0,1,1,0,1,1,0,1,1,1
8355.190903,1184.390273,1187.437427,1001.094416,1220.193252,1162.957292,1,1,1,0,1,0,0,0,0,1
8556.41655,781.0042332,847.1327462,1306.323463,779.2629497,1364.85122,0,1,1,0,1,1,0,1,0,1
6790.107923,810.0261894,1512.836477,1960.217897,1330.674614,1292.724402,0,1,1,0,1,1,0,0,0,1
9384.01302,787.0840128,1858.529861,868.6467961,1687.91825,1430.373424,1,1,0,0,0,1,1,0,0,0
8670.622541,1668.57011,1760.100769,806.0827125,1452.047973,565.7106829,0,1,1,1,0,0,0,0,0,1
8323.25507,1830.830778,744.2847862,1907.418766,589.4709906,1814.486569,0,1,1,1,0,0,1,1,1,1
10431.87303,1955.303102,1582.771036,1372.632334,1929.53354,869.6345527,0,1,1,0,0,1,0,1,0,1
9948.771414,1893.945483,1081.934556,1160.479545,1184.089666,1237.792543,0,0,1,0,0,1,1,0,0,1
10062.93811,761.2777492,1455.065543,1249.485813,1265.486065,1542.002851,1,0,1,1,1,1,1,0,1,1
10716.47204,1711.754153,1388.566458,1730.675835,1079.897813,1221.422648,0,1,0,0,1,1,1,1,0,1
7501.737363,1538.34564,1646.764909,529.8369395,563.2355443,1332.985192,0,1,1,0,1,1,1,1,0,1
7501.491922,1506.164851,974.5026234,890.3397957,1773.993173,1863.732912,1,1,1,1,1,0,1,1,0,0
11822.30565,1683.861893,1645.057883,1605.70159,1811.251282,1734.997862,1,1,1,0,0,1,0,0,0,1
8602.390491,912.5837606,513.4048051,1524.662232,532.7010788,1167.353077,0,1,1,0,0,1,0,1,1,1
6991.250588,1999.007487,1748.515332,1198.095929,1310.865225,1902.874484,1,1,1,0,0,0,1,0,1,1
9087.196109,1552.207108,988.7699477,1758.349461,1093.470922,1892.374139,1,1,1,1,0,1,0,1,1,1
11582.00582,1892.896741,1246.780514,1097.082907,536.6928142,1448.656276,0,1,1,0,0,1,1,0,1,1
8270.380197,851.8347777,803.7279656,1576.233766,1838.021256,1847.840728,1,1,0,0,1,0,1,1,0,1
11461.34594,576.6253876,670.8424793,1419.371627,615.4526755,1595.36947,1,1,1,0,0,1,1,0,0,1
8049.284719,699.6077897,1233.296205,1045.202004,906.5537258,1005.617906,1,0,1,0,1,1,0,1,1,1
4785.523236,1816.13701,1546.026572,1657.052377,1563.763748,1233.320316,0,0,1,0,0,0,0,0,1,0
11589.24851,1852.634472,1429.678828,1631.818769,1030.078293,1396.608973,0,1,1,1,1,0,1,0,1,1
